0.000324643, -0.0100756, -0.0018135, -0.00137348
0.000327911, -0.0100071, -0.000973968, -0.00178247
0.000347745, -0.00994488, -0.00133876, -0.00176856
0.000335673, -0.00972845, -0.00143493, -0.00124993
0.00033554, -0.00965594, -0.000238415, -0.000289732
0.0003318, -0.00958582, -4.45608e-06, -0.0022098
0.000344505, -0.00937213, -0.000775771, -0.00281644
0.000346546, -0.00930017, -0.000160295, -0.00144811
0.000332113, -0.00922611, 0.000433874, 0.000747339
0.000327112, -0.00900171, 0.000333862, 0.000108395
0.000351234, -0.00893833, -0.000798148, -0.00132464
0.00034569, -0.00886511, -0.00101944, 0.000807129
0.000339608, -0.00872046, 0.000454996, -0.000621093
0.000370595, -0.00865711, -0.00039417, -0.00160863
0.000343334, -0.00857373, -0.000596061, 0.000881916
0.000357101, -0.00850615, -0.000719251, -0.00187767
0.000354571, -0.00835862, -0.000590138, 0.00123603
0.000367562, -0.00828842, -0.000765766, -0.00121463
0.000360351, -0.00820995, -0.000778874, -0.00289502
0.000374885, -0.00813848, -0.000771967, -0.000139585
0.000371123, -0.00798527, -0.00132224, -0.00109511
0.000376248, -0.00790827, -0.00138218, 0.000225834
0.000387098, -0.00783759, 2.65877e-05, 0.000566872
0.000372151, -0.00775706, -0.000780063, 0.00193058
0.000403149, -0.00761165, 0.000146024, 0.00238719
0.000412722, -0.00753885, -0.00144862, 0.00213412
0.000405377, -0.00746305, -0.000934062, 0.00115518
0.000416399, -0.00739337, -0.0019487, 0.00275433
0.000421892, -0.00717365, -0.000376555, 0.000618677
0.000418348, -0.0070993, -0.000477222, 0.000105116
0.000420063, -0.00702514, -0.00477898, 0.00352382
0.00043256, -0.00681042, 0.00156385, 0.00297338
0.000433892, -0.00673653, -0.000448122, 0.0026665
0.000450504, -0.0066682, -0.00116531, 0.00457144
0.000452706, -0.00652386, -0.00177869, 0.00356205
0.000441613, -0.00645148, -0.000554695, 0.00457701
0.000441753, -0.00638178, -0.000550327, 0.00183674
0.000469277, -0.00631904, -0.0011703, 0.00186958
0.000479147, -0.00618631, -0.00220438, 0.00237441
0.000465472, -0.00611504, 0.00156832, 0.00400263
0.000468131, -0.00604541, 0.00027699, 0.00401814
0.000492509, -0.00598132, 0.000626385, 0.00379409
0.000500192, -0.00577622, -0.0005413, 0.00326057
0.000514365, -0.00571014, -0.00227045, 0.00184508
0.000535031, -0.00564888, -0.000361457, 0.00289402
0.000506605, -0.00550695, 7.05295e-05, 0.0029913
0.000526889, -0.00544595, 0.000710334, 0.00300857
0.000556459, -0.00538608, -0.00024482, 0.00387156
0.000524588, -0.00531029, 0.00258787, 0.00332221
0.000568298, -0.00518748, 0.00227615, 0.00506261
0.000574548, -0.00512682, 0.00187858, 0.00308926
0.000565625, -0.00506002, 0.000562877, 0.00539452
0.000549611, -0.0049948, -0.00063836, 0.00533571
0.000576911, -0.00481904, 0.000907146, 0.00208321
0.000591378, -0.00476237, 0.00183772, 0.0037589
0.000575443, -0.0046987, 0.00144624, 0.00464096
0.000601108, -0.00458601, 0.00089378, 0.00353654
